avg_cl,avg_nitrate,avg_nitrit,avg_ph,avg_turbidity,date,station
263.25,0.002,0.00275,8.5925,1.725,2000-08-06T00:00:00.000Z,A
237,0.162,0.01575,9.6575,1.9249999999999998,2013-06-02T00:00:00.000Z,G
251,0.035,0.002,9.3,1.3,2013-11-17T00:00:00.000Z,H
291.25,0.01075,0.002,8.2775,1.325,2019-10-22T00:00:00.000Z,D
314,0.005,0.002,8.42,2.3,2017-09-17T00:00:00.000Z,H
282,0.004,0.003,8.7,3.7,2001-08-26T00:00:00.000Z,H
259.25,0.03725,0.00425,8.19,1.175,2008-01-07T00:00:00.000Z,A
270.5,0.01125,0.002,8.1175,1.925,2020-10-11T00:00:00.000Z,TZ
236.25,0.13074999999999998,0.015,8.5725,6.1,2006-04-09T00:00:00.000Z,D
249.25,0.07025,0.00825,,2.1,2007-01-21T00:00:00.000Z,G
244.25,0.10825,0.0155,9.27,1.6,2013-06-16T00:00:00.000Z,K
289,0.41275,0.02775,8.6125,3.025,2019-03-24T00:00:00.000Z,D
251.25,0.014,0,,1.775,2006-10-29T00:00:00.000Z,D
260.5,0.29625,0.0135,8.195,1.35,2020-05-03T00:00:00.000Z,D
256.75,0.12075,0.23675,8.0675,4,2000-01-30T00:00:00.000Z,G
238.5,0.38366666666666666,0.006500000000000001,8.174999999999999,2.7,2004-02-01T00:00:00.000Z,G
242.75,0.523,0.02425,8.94,7.35,2003-04-13T00:00:00.000Z,A
282,0.082,0.004,8.21,1.8,2011-12-04T00:00:00.000Z,H
253.25,0.02925,0.00075,,1.8,2006-12-24T00:00:00.000Z,G
260,0.024,0.002,8.39,,2014-06-15T00:00:00.000Z,H
282.5,0.074,0.08700000000000001,7.89,2.3,2016-01-18T00:00:00.000Z,A
267.5,0.058750000000000004,0.00825,8.95,1.325,2015-05-25T00:00:00.000Z,D
261,0.083,0.011,7.81,2.6,2020-06-21T00:00:00.000Z,H
266.25,0.003,0.002,8.522499999999999,2.825,2000-10-29T00:00:00.000Z,G
245,0.10375,0.01875,,3.3,2007-05-13T00:00:00.000Z,D
281.75,0.01475,0.002,8.785,1.65,2008-11-10T00:00:00.000Z,A
229.25,0.0265,0.0035,8.8,2.2,2004-08-01T00:00:00.000Z,A
243,0.069,0.009,8.84,2.3,2013-06-30T00:00:00.000Z,H
304.25,0.01175,0.002,8.2425,1.65,2017-06-25T00:00:00.000Z,A
298,0.01225,0.002,8.5275,1.85,2002-10-06T00:00:00.000Z,A
276.75,0.18475,0.12825,8.47,2.2,2011-03-06T00:00:00.000Z,A
258,0.36924999999999997,0.012750000000000001,8.54,1.75,2011-04-03T00:00:00.000Z,G
272.75,0.03775,0.011,8.4825,3.55,2001-01-07T00:00:00.000Z,D
267,0.081,0.012,8.32,3.1,2001-01-14T00:00:00.000Z,H
229.75,0.40449999999999997,0.02275,8.9725,2.675,2003-06-08T00:00:00.000Z,A
324,0.024,0.002,8.5,2.1,2018-11-25T00:00:00.000Z,H
256.75,0.10875,0.19275,,1.0625,2013-01-06T00:00:00.000Z,A
294.5,0.01075,0.0025,8.35,2.55,2001-11-19T00:00:00.000Z,G
216.5,0.33175,0.012,8.875,8.575,2004-04-13T00:00:00.000Z,G
295,0.043,0.009,8.63,1.8,2017-05-14T00:00:00.000Z,H
279,0.0525,0.014,7.82,1.0125,2016-01-10T00:00:00.000Z,A
282,0.0235,0.0022500000000000003,8.9575,2.375,2019-06-30T00:00:00.000Z,G
294,0.016,0.003,8.57,26.1,2002-10-06T00:00:00.000Z,H
231,0.002,0.0025,8.875,2.3,2004-08-01T00:00:00.000Z,K
288.75,0.003,0.002,8.28,2.375,2001-10-29T00:00:00.000Z,A
253.25,0.011,0,8.49,2.65,2006-10-22T00:00:00.000Z,D
294,0.04375,0.00425,8.14,1.8,2002-12-22T00:00:00.000Z,K
277,0.263,0.011,8.6,3.3,2016-04-03T00:00:00.000Z,H
276.25,0.065,0.004,8.205,1.875,2011-12-04T00:00:00.000Z,G
294,0.009000000000000001,0.002,8.05,1.7,2016-07-31T00:00:00.000Z,A
244.25,0.05025,0.004175,8.375,2.2,2005-12-18T00:00:00.000Z,K
282.75,0.08975,0.00525,8.335,1.275,2011-01-16T00:00:00.000Z,A
284,0.072,0.005,8.05,1.7,2015-12-20T00:00:00.000Z,H
240.75,0.0095,0.00125,8.525,1.45,2005-09-18T00:00:00.000Z,A
290.25,0.00425,0.0022500000000000003,8.665,2.575,2002-08-18T00:00:00.000Z,D
273,,0.002,8.602500000000001,1.525,2010-07-11T00:00:00.000Z,G
318.25,0.0055,0.002,8.385,1.75,2017-11-26T00:00:00.000Z,G
261.25,0.32675,0.03925,8.4275,4.324999999999999,2012-03-04T00:00:00.000Z,D
252.5,0.0305,0.0022500000000000003,,2.325,2006-11-26T00:00:00.000Z,D
,0.002,0.002,8.57,2.2,2007-08-05T00:00:00.000Z,H
254,0.008749999999999999,0.002,9.1675,1.5,2013-11-24T00:00:00.000Z,K
276.5,0.025500000000000002,0.005,8.4025,1.05,2011-09-04T00:00:00.000Z,D
285.75,0.00275,0.002,8.81,2.775,2002-07-21T00:00:00.000Z,G
291,0.025,0.002,8.52,8.3,2001-10-29T00:00:00.000Z,H
278.5,0.0095,0.002,8.5975,1.95,2008-10-05T00:00:00.000Z,G
277.25,0.2265,0.0115,8.7425,1.925,2016-04-03T00:00:00.000Z,A
287.75,0.002,0.002,8.83,2.6,2002-08-04T00:00:00.000Z,G
266,,0.002,8.385,1.25,2020-08-16T00:00:00.000Z,G
281,0.116,0.005,8.2,1.3,2011-01-16T00:00:00.000Z,H
313,0.016,0.002,8.18,2.1,2018-07-23T00:00:00.000Z,H
278.5,0.0815,0.010499999999999999,9.2525,3.1,2002-05-26T00:00:00.000Z,G
271.75,0.002,0.00275,8.5975,2.85,2000-09-11T00:00:00.000Z,D
267,0.103,0.015,8.7125,1.775,2010-05-23T00:00:00.000Z,G
259,0.09,0.051,8.06,5.2,2000-01-23T00:00:00.000Z,H
276,0.006,0.002,8.6725,1.725,2008-09-07T00:00:00.000Z,A
242.5,0.06325,0.01,8.9925,1.625,2013-06-30T00:00:00.000Z,A
277.75,0.32925,0.017750000000000002,8.6975,2.6,2019-04-28T00:00:00.000Z,D
282.5,0.20400000000000001,0.28,7.895,1.35,2020-01-20T00:00:00.000Z,A
294,0.301,0.014,8.434999999999999,3.025,2017-03-05T00:00:00.000Z,A
278,0.104,0.1605,8.0775,1.52,2010-01-24T00:00:00.000Z,A
283,0.05,0.011,8.42,2.7,2009-01-25T00:00:00.000Z,H
271,0.013,0.002,7.53,1.6,2020-11-01T00:00:00.000Z,H
230,0.382,0.025,8.72,4.6,2003-06-08T00:00:00.000Z,H
238,0.222,0.02175,8.555,2.175,2006-03-26T00:00:00.000Z,K
323,0.017,0.002,8.4075,2.175,2018-11-25T00:00:00.000Z,A
244,0.571,0.015,8.28,2.8,2013-02-17T00:00:00.000Z,H
308.5,0.005,0.002,8.3775,1.325,2017-08-20T00:00:00.000Z,G
264.75,0.0115,0.0022500000000000003,8.0775,1.725,2020-07-12T00:00:00.000Z,K
260,0.063,0.005,8.5,2,2008-01-07T00:00:00.000Z,H
279,0.008,0.002,8.48,6.5,2015-08-30T00:00:00.000Z,H
239.75,0.239,0.02875,8.725,2.4,2003-07-06T00:00:00.000Z,G
290.25,0.05375,0.01075,8.3125,2.075,2017-05-14T00:00:00.000Z,A
276.25,0.005,0.002,8.5775,1.925,2015-08-02T00:00:00.000Z,D
285,0.047,0.003,8.31,1.8,2009-12-06T00:00:00.000Z,H
264.5,0.008,0.002,8.5475,1.975,2020-07-12T00:00:00.000Z,G
269.5,0.11,0.0765,8.5875,2.425,2001-02-11T00:00:00.000Z,D
270.75,0.002,0.002,8.75,3.075,2001-05-29T00:00:00.000Z,G
237,0.026,0.004,9.2,4.6,2005-08-08T00:00:00.000Z,H
252.75,0.3605,0.00725,8.445,2.75,2000-02-20T00:00:00.000Z,D
269.75,0.24775,0.0175,8.975,2.3875,2010-04-06T00:00:00.000Z,K
282.75,0.006500000000000001,0.002,8.7575,2.15,2008-11-10T00:00:00.000Z,K
267,0.0085,0.002,8.27,1.55,2020-09-06T00:00:00.000Z,TZ
240.75,0.003,0.0022500000000000003,8.515,2.475,2006-06-18T00:00:00.000Z,D
270.25,0.0445,0.00525,8.245000000000001,1.0750000000000002,2014-12-28T00:00:00.000Z,D
237,0.10750000000000001,0.00975,,2.825,2006-05-28T00:00:00.000Z,G
256,0.215,0.015,8.96,4.6,2011-05-22T00:00:00.000Z,H
231,0.061,0.009,8.7,4.8,2004-07-11T00:00:00.000Z,H
284,0.018,0.002,8.78,14,2008-11-10T00:00:00.000Z,H
254.75,0.001,0.0015,8.775,1.1625,2007-08-12T00:00:00.000Z,G
228,0.002,0.003,8.9,2.2,2004-08-01T00:00:00.000Z,H
267.75,,0.002,8.445,1.975,2014-08-10T00:00:00.000Z,D
239.75,0.47225,0.01925,8.9975,9.2,2003-04-27T00:00:00.000Z,G
284.75,0.01075,0.002,8.66,2.5,2008-11-02T00:00:00.000Z,D
273.25,0.01425,0.002,8.4275,1.7750000000000001,2010-07-18T00:00:00.000Z,D
233,0.144,0.014,8.46,1.9,2006-04-23T00:00:00.000Z,H
305,0.005,0.002,8.65,2.6,2017-06-25T00:00:00.000Z,H
305.25,0.008,0.002,8.68,1.325,2017-06-25T00:00:00.000Z,K
244,0.08,0.0115,,1.775,2007-05-27T00:00:00.000Z,A
324.75,0.00675,0.002,8.4825,1.8,2018-10-07T00:00:00.000Z,D
260,0.002,0.003,8.59,3.1,2000-08-06T00:00:00.000Z,H
236.75,0.025175000000000003,0.0032500000000000003,8.875,2.875,2004-10-24T00:00:00.000Z,G
252,0.185,0.08,8.36,2.3,2008-03-02T00:00:00.000Z,H
262,0.032,0.002,7.88,2.2,2020-08-09T00:00:00.000Z,H
233,0.333,0.179,,2.7,2006-02-05T00:00:00.000Z,H
279.75,0.04375,0.00925,8.605,1.275,2016-05-15T00:00:00.000Z,G
244,0.09025,0.015,8.747499999999999,3.5,2003-08-03T00:00:00.000Z,D
269,0.11425,0.014,9.195,1.95,2009-05-10T00:00:00.000Z,A
275.5,0.046,0.003,8.14,1.225,2011-11-27T00:00:00.000Z,A
242,0.005,0.0015,8.495,1.8,2005-09-18T00:00:00.000Z,K
283.75,0.00525,0.002,8.4325,1.175,2015-10-11T00:00:00.000Z,A
302,0.035,0.003,8.69,2.1,2002-10-13T00:00:00.000Z,H
250,0.15625,0.01425,9.497499999999999,3.925,2012-05-13T00:00:00.000Z,G
241.75,0.10775,0.01625,,4.125,2007-04-29T00:00:00.000Z,D
269.75,0.032,0.025,8.344999999999999,2.75,2001-01-21T00:00:00.000Z,G
283,0.0365,0.0035,8.01,1.075,2015-12-20T00:00:00.000Z,A
275.8,0.1102,0.0412,8.222,3,2019-06-10T00:00:00.000Z,A
259.25,0.34,0.018,8.715,3.225,2012-03-18T00:00:00.000Z,A
233,0.358,0.04,8,5.3,2003-06-01T00:00:00.000Z,H
279.75,0.005,0.002,8.3875,1.1875,2015-08-30T00:00:00.000Z,A
230.75,0.25675,0.01375,8.8625,2.45,2005-04-10T00:00:00.000Z,A
280,0.01,0.002,8.4825,1.675,2019-08-05T00:00:00.000Z,TZ
282.75,0.043,0.0032500000000000003,8.27,1.275,2009-12-06T00:00:00.000Z,A
272,0.012,0.002,8.8,55,2008-08-03T00:00:00.000Z,H
286.25,0.1525,0.01625,8.08,3.225,2020-01-06T00:00:00.000Z,TZ
262,0.09825,0.012,8.555,4.025,2020-06-14T00:00:00.000Z,TZ
317.5,0.033,0.028,8.1,1.475,2018-01-22T00:00:00.000Z,D
242.75,0.059,0.00405,,2.925,2005-12-11T00:00:00.000Z,G
276.75,,0.002,8.58,2.025,2009-07-19T00:00:00.000Z,G
282.5,0.0875,0.0115,8.6625,1.9,2016-05-01T00:00:00.000Z,A
260.5,0.002,0.001,8.44,1.7,2000-07-16T00:00:00.000Z,A
284,0.189,0.168,7.9425,1.65,2016-01-25T00:00:00.000Z,A
252,0.269,0.018,8.95,4,2012-04-15T00:00:00.000Z,H
285,0.03875,0.003,8.6375,1.5,2009-11-15T00:00:00.000Z,D
230.25,0.033,0.01525,9.1375,3.7,2005-05-15T00:00:00.000Z,G
248,0.016,0.002,8.95,2,2013-08-18T00:00:00.000Z,H
282.5,0.0055,0.002,8.555,1.7999999999999998,2009-08-16T00:00:00.000Z,G
239.75,0.26075000000000004,0.0005,8.41,4.25,2005-01-30T00:00:00.000Z,K
288.75,0.37475,0.0175,8.4225,2.325,2019-04-07T00:00:00.000Z,A
291.5,0.06,0.005,8.2225,1.0750000000000002,2019-12-22T00:00:00.000Z,D
293.25,0.51075,0.0125,8.1675,6.7,2019-01-20T00:00:00.000Z,G
246.75,0.03175,0.003,8.52,2.475,2003-11-16T00:00:00.000Z,D
277,0.023,0.002,8.11,2.4,2008-09-07T00:00:00.000Z,H
286,0.349,0.014,8.05,7.7,2017-03-05T00:00:00.000Z,H
242,0.1275,0.01625,8.934999999999999,5.825,2007-04-22T00:00:00.000Z,D
249,0.194,0.008,9.05,2,2014-03-02T00:00:00.000Z,H
281,0.01,0.002,8.43,2.3,2015-10-25T00:00:00.000Z,H
302,0.079,0.004,7.99,3,2016-12-18T00:00:00.000Z,H
262,0.022,0.002,7.54,1.8,2007-12-02T00:00:00.000Z,H
257.5,0.06775,0.03,8.6825,1.775,2008-02-17T00:00:00.000Z,G
244,0,0,,1.95,2006-07-09T00:00:00.000Z,G
278.5,,0.002,8.532499999999999,0.7375,2014-10-05T00:00:00.000Z,D
,0.001,0.0022500000000000003,8.6175,1.225,2007-08-05T00:00:00.000Z,A
289.75,0.0155,0.002,8.342500000000001,1.225,2019-10-27T00:00:00.000Z,A
276.75,0.008,0.002,8.6125,1.625,2008-09-14T00:00:00.000Z,G
324.75,0.01025,0.002,8.4175,1.8,2018-12-02T00:00:00.000Z,A
286,0.03825,0.0025,8.272499999999999,1.375,2009-12-06T00:00:00.000Z,K
276.5,0.00825,0.002,8.4125,1.275,2010-08-08T00:00:00.000Z,D
259.75,0.01175,0.002,8.065000000000001,1.085,2007-12-16T00:00:00.000Z,A
295.75,0.0575,0.01375,8.78,2.675,2017-05-21T00:00:00.000Z,A
272,0.198,0.126,8.36,1.6,2011-03-06T00:00:00.000Z,H
278,0.0275,0.002,8.245,1.025,2011-11-14T00:00:00.000Z,D
278.25,0.00975,0.002,8.440000000000001,1.35,2014-10-26T00:00:00.000Z,G
248.75,0.014,0.002,8.7675,1.625,2013-08-18T00:00:00.000Z,A
231,0.467,0,8.32,5.6,2005-01-30T00:00:00.000Z,H
240.75,0.0145,0.00475,8.8,5.45,2005-09-04T00:00:00.000Z,G
274.25,0.002,0.001,8.6125,2.7750000000000004,2001-06-10T00:00:00.000Z,D
239,0.24225,0.0335,8.7675,2.9,2003-06-29T00:00:00.000Z,G
266.5,0.12375,0.01925,8.790000000000001,1.825,2001-03-11T00:00:00.000Z,D
321.5,0.01125,0.003,8.125,2.35,2017-12-25T00:00:00.000Z,D
271,0.002,0.002,8.69,1.775,2000-10-22T00:00:00.000Z,A
280.25,0.47925,0.11825,8.09,2.825,2002-01-21T00:00:00.000Z,G
238.75,0.006500000000000001,0.003,8.905,3.475,2005-07-31T00:00:00.000Z,G
237.5,0.62525,0.0165,9.005,9.05,2003-03-23T00:00:00.000Z,G
269.75,0.005,0.002,8.790000000000001,1.6,2015-06-21T00:00:00.000Z,K
316.5,0.007,0.0025,8.2525,1.55,2017-10-22T00:00:00.000Z,G
223.5,0.181,0.01925,8.725,2.925,2004-05-23T00:00:00.000Z,G
271.5,0.02025,0.002,8.885,1.525,2008-08-03T00:00:00.000Z,A
277.5,0.006500000000000001,0.002,8.602500000000001,1.1,2010-08-15T00:00:00.000Z,K
270.25,0.349,0.010499999999999999,8.52,3.7275,2010-03-07T00:00:00.000Z,A
220,0.873,0.02,8.05,7.9,2020-02-23T00:00:00.000Z,H
237.5,0.292,0.006,8.2075,2.35,2005-01-30T00:00:00.000Z,A
,,,,,2007-04-10T00:00:00.000Z,K
305,0.01975,0.002,8.467500000000001,1.475,2017-07-16T00:00:00.000Z,G
246,0.0625,0.00775,8.67,2.475,2007-06-03T00:00:00.000Z,D
263.25,0.08175,0.01075,8.4725,1.575,2020-06-21T00:00:00.000Z,A
268,0.396,0.025,8.44,2.63,2010-03-07T00:00:00.000Z,H
241.75,0.188,0.02775,8.8925,2.6750000000000003,2003-07-13T00:00:00.000Z,G
272,0.02675,0.003,8.175,2.325,2000-12-19T00:00:00.000Z,G
256,0.08475,0.01575,8.905000000000001,1.8,2008-05-11T00:00:00.000Z,K
286.5,0.005,0.002,8.565,1.5,2019-08-18T00:00:00.000Z,G
275.5,0.002,0.003,8.61,2.6500000000000004,2000-09-17T00:00:00.000Z,D
237,0.225,0.018,8.44,2.1,2006-03-26T00:00:00.000Z,H
263.25,0.0175,0.002,8.682500000000001,1.025,2012-12-02T00:00:00.000Z,K
229.25,0.183,0.0135,8.875,2.375,2005-04-10T00:00:00.000Z,K
254.25,0.01675,0.002,9.035,1.025,2013-11-17T00:00:00.000Z,A
284,0.00575,0.0022500000000000003,8.435,1.55,2015-10-25T00:00:00.000Z,A
247.75,0.006,0,8.405,1.8,2006-08-20T00:00:00.000Z,A
232.5,0.23275,0.02775,9.1925,2.375,2003-06-22T00:00:00.000Z,K
281,0.006500000000000001,0.002,8.696666666666667,1.675,2009-08-31T00:00:00.000Z,G
253,0.343,0.02,8.55,4.9,2012-03-18T00:00:00.000Z,H
234.25,0.368,0.02375,8.565,4.199999999999999,2003-06-01T00:00:00.000Z,A
277.25,0.12925,0.0145,9.125,3.6,2002-05-12T00:00:00.000Z,G
272.25,0.026,0.003,8.4375,1.475,2010-07-04T00:00:00.000Z,D
262.5,0.0045000000000000005,0.002,8.695,1.5750000000000002,2007-11-18T00:00:00.000Z,D
266,0.02325,0.0022500000000000003,8.465,1.025,2012-12-23T00:00:00.000Z,A
261.75,0.002,0.0025,8.63,1.725,2000-08-06T00:00:00.000Z,K
253.25,0.29174999999999995,0.006,8.4925,2.05,2014-02-04T00:00:00.000Z,G
281.5,0.002,0.001,8.6225,2.1,2001-08-05T00:00:00.000Z,A
284.25,0.0335,0.0035,8.02,1.025,2015-12-20T00:00:00.000Z,K
283.5,0.06875,0.005,8.29,1.175,2009-12-13T00:00:00.000Z,D
295,0.024,0.009,8.77,3.4,2017-05-21T00:00:00.000Z,H
248.5,0.304,0.01775,8.754999999999999,2.625,2000-03-19T00:00:00.000Z,A
256.25,,0.002,8.7325,2.2750000000000004,2012-07-22T00:00:00.000Z,G
272.25,0.0075,0.002,8.5975,2.1,2009-07-05T00:00:00.000Z,D
241.25,0.01425,0.0015,8.405,2.5999999999999996,2006-07-02T00:00:00.000Z,D
267,0.04975,0.003,8.245000000000001,1.4249999999999998,2020-12-06T00:00:00.000Z,G
251,0.16125,0.0085,9.0875,1.825,2014-03-23T00:00:00.000Z,A
268.5,0.005,0.002,8.215,1.1375,2020-09-06T00:00:00.000Z,G
240.5,0.0075,0.001975,8.545,1.975,2005-09-25T00:00:00.000Z,G
283,0.1225,0.008,8.24,1.305,2011-02-06T00:00:00.000Z,D
282.25,0.269,0.01125,8.2425,2.675,2016-01-31T00:00:00.000Z,D
283.5,0.33325,0.0155,8.557500000000001,2.1,2002-02-26T00:00:00.000Z,K
253.25,0.015,0.002,9.14,1.6,2013-11-03T00:00:00.000Z,G
237.25,0.12333333333333334,0.011,,1.975,2006-05-14T00:00:00.000Z,D
243,0.06709999999999999,0.0034,8.5,2.25,2005-11-27T00:00:00.000Z,G
243.25,0.033,0.005,8.682500000000001,2.875,2003-09-07T00:00:00.000Z,G
255,0.4315,0.01,8.9575,3.1,2003-03-16T00:00:00.000Z,G
280.5,0.06425,0.0155,8.175,1.65,2010-01-10T00:00:00.000Z,A
284,0.02825,0.002,8.5425,1.5,2019-08-25T00:00:00.000Z,A
269,0.008,0.002,8.35,2,2014-07-06T00:00:00.000Z,H
305.25,0.005,0.002,8.4275,1.95,2017-06-11T00:00:00.000Z,A
268,0.14450000000000002,0.06625,8.540000000000001,2.825,2001-02-19T00:00:00.000Z,D
267.25,0.0195,0.00575,8.5825,1.7249999999999999,2010-06-20T00:00:00.000Z,G
240.25,0.2435,0.029,8.407499999999999,3,2006-03-12T00:00:00.000Z,A
284.25,0.018250000000000002,0.002,8.753333333333332,1.225,2010-10-10T00:00:00.000Z,D
282.75,0.005,0.002,8.5725,1.5750000000000002,2009-09-13T00:00:00.000Z,A
240,0.2145,0.01325,9.4525,2.05,2013-05-19T00:00:00.000Z,A
231,0.14475,0.0165,8.97,2.75,2005-04-17T00:00:00.000Z,A
266,,0.002,9.219999999999999,2.2,2012-11-05T00:00:00.000Z,D
227,0,0.002,8.8,2.8,2004-07-25T00:00:00.000Z,H
253,0.014,0.002,8.5,2.6,2007-08-19T00:00:00.000Z,H
260,0.026333333333333334,0.002,8.075,1.025,2007-12-30T00:00:00.000Z,A
248,0.006,0,8.42,1.8,2006-08-20T00:00:00.000Z,H
287.25,0.003,0.003,8.69,2.3,2002-08-25T00:00:00.000Z,G
259.5,0.008,0.002,9.0075,2.025,2012-08-12T00:00:00.000Z,D
265.3,0.326843,0.0139775,8.28,,2020-03-29T00:00:00.000Z,H
248.25,0.5742499999999999,0.0155,8.84,4.5,2003-03-23T00:00:00.000Z,D
264,0.035500000000000004,0.00775,8.3775,1.6,2020-06-28T00:00:00.000Z,A
263.5,0.2215,0.01325,8.745000000000001,1.0625,2020-05-17T00:00:00.000Z,D
283,0.0715,0.011,7.9975000000000005,3.125,2001-12-30T00:00:00.000Z,G
286.75,0.04675,0.0032500000000000003,8.5525,1.1500000000000001,2010-12-05T00:00:00.000Z,D
283.75,0.044,0.003,8.285,1.425,2010-12-14T00:00:00.000Z,A
305,0.012750000000000001,0.002,8.4525,1.675,2017-07-09T00:00:00.000Z,G
270,0.009,0.004,8.78,3.7,2001-04-29T00:00:00.000Z,H
249.5,0.0415,0.0455,8.307500000000001,1.35,2014-01-12T00:00:00.000Z,A
281,0.04025,0.002,8.274999999999999,1.2000000000000002,2009-11-22T00:00:00.000Z,A
260,0.0022500000000000003,0.00125,8.5475,2.25,2000-07-16T00:00:00.000Z,D
315,0.007,0.003,8.45,2.6,2017-10-15T00:00:00.000Z,H
302.75,0.292,0.00775,8.405000000000001,1.875,2017-02-12T00:00:00.000Z,D
328,0.00875,0.002,8.5,2.1,2018-12-02T00:00:00.000Z,K
292.5,0.0315,0.0022500000000000003,8.175,1.175,2019-12-01T00:00:00.000Z,A
291.5,0.0805,0.0045000000000000005,8.07,1.425,2019-12-29T00:00:00.000Z,G
286,0.002,0.001,8.7425,1.85,2002-08-11T00:00:00.000Z,K
258,0.334,0.009,8.49,3.8,2000-02-27T00:00:00.000Z,H
261,0.15375,0.01575,8.600000000000001,2.525,2020-05-31T00:00:00.000Z,D
253,0.052,0.004,,2.3,2007-01-07T00:00:00.000Z,H
267,0.006,0.002,8.5,1.9249999999999998,2020-07-19T00:00:00.000Z,D
241.5,0.025500000000000002,0.00275,8.4525,2.2,2003-11-16T00:00:00.000Z,K
251,0.03775,0.016,8.5,1.325,2014-01-06T00:00:00.000Z,G
264,0.04475,0.0115,8.5525,2.225,2008-05-25T00:00:00.000Z,D
273.25,0.0275,0.003,8.377500000000001,1.4,2014-12-07T00:00:00.000Z,D
306.5,0.02175,0.002,8.1275,1.325,2016-11-13T00:00:00.000Z,G
302.5,0.058,0.00425,7.8775,2.4,2016-12-18T00:00:00.000Z,A
251.75,0.01125,0,,1.325,2006-11-12T00:00:00.000Z,A
269.25,,0.002,8.6475,1.375,2008-07-13T00:00:00.000Z,K
257.25,0.02375,0.00675,7.737500000000001,1.725,2000-01-09T00:00:00.000Z,A
249,0.016,0.006,8.73,3.5,2007-06-17T00:00:00.000Z,H
274,0.002,0.00175,8.5925,2.15,2001-06-24T00:00:00.000Z,G
257.5,0.0305,0.0075,7.93,2.95,2000-01-09T00:00:00.000Z,K
243.25,0.40925,0.0032500000000000003,8.1,2.325,2004-01-25T00:00:00.000Z,A
260.5,0.025500000000000002,0.002,9.0125,2,2012-10-28T00:00:00.000Z,G
250,0.004,0.002,8.48,1.625,2013-09-15T00:00:00.000Z,G
231.5,0.04195,0.016,9.012500000000001,3.25,2005-05-15T00:00:00.000Z,D
270.25,0.2735,0.00825,8.805,3.15,2009-03-08T00:00:00.000Z,D
248.75,0.4535,0.011,8.1625,2.65,2013-02-03T00:00:00.000Z,D
261.5,0.33025,0.014,8.8375,1.625,2020-04-19T00:00:00.000Z,K
251.5,0.0495,0.005,8.025,2.025,2007-01-14T00:00:00.000Z,K
269.5,0.0055,0.002,8.68,1.775,2015-06-28T00:00:00.000Z,A
246.75,0.017,0.006500000000000001,8.7225,2.1,2007-06-17T00:00:00.000Z,A
266.5,0.00925,0.00525,8.817499999999999,1.775,2015-06-08T00:00:00.000Z,G
311,0.014,0.005,8.65,3.6,2018-06-19T00:00:00.000Z,H
281,0.2,0.007,8.16,1.9,2009-01-11T00:00:00.000Z,H
241,0.394,0.006,8.1,4.8,2004-01-25T00:00:00.000Z,H
279,0.328,0.012,8.79,3.2,2002-02-26T00:00:00.000Z,H
238.75,0.035575,0.0022500000000000003,8.6575,2.325,2004-11-07T00:00:00.000Z,D
321.75,0.008,0.0025,,1.725,2017-12-25T00:00:00.000Z,G
283.75,0.00675,0.002,8.495,1.325,2019-07-22T00:00:00.000Z,D
268.25,0.6285000000000001,0.007,8.415,3.1,2002-02-03T00:00:00.000Z,G
252.5,0.001,0.002,8.58,1.4,2007-08-19T00:00:00.000Z,A
284.25,0.26,0.008,8.6375,3.975,2003-02-09T00:00:00.000Z,G
262,0.019,0.003,7.35,1.9,2007-12-30T00:00:00.000Z,H
291.25,0.0215,0.00425,8.475000000000001,2.625,2001-11-11T00:00:00.000Z,G
251.25,0.04975,0.00375,8,1.95,2006-12-31T00:00:00.000Z,G
297.25,0.01425,0.0022500000000000003,8.795,1.875,2002-10-13T00:00:00.000Z,A
273,,0.002,8.68,1.9,2008-07-27T00:00:00.000Z,H
286.75,0.04075,0.002,8.59,1.925,2010-11-21T00:00:00.000Z,D
232.25,0.3435,0.011,8.6175,2.175,2005-03-06T00:00:00.000Z,A
231.75,0.052099999999999994,0.0115,8.5975,2.8,2005-05-22T00:00:00.000Z,D
225.5,0.22075,0.02275,8.65,2.6,2004-05-16T00:00:00.000Z,D
305,0.001,0.002,8.75,2.2,2017-06-18T00:00:00.000Z,H
270.5,0.0145,0.002,8.635,1.275,2011-07-31T00:00:00.000Z,D
262,0.223,0.016,8.75,4.6,2002-04-28T00:00:00.000Z,H
291.25,0.03925,0.0095,7.87,1.625,2001-12-23T00:00:00.000Z,A
297,0.30325,0.005,8.295,2.425,2017-01-31T00:00:00.000Z,A
316.75,0.026000000000000002,0.03175,7.3225,1.175,2018-01-21T00:00:00.000Z,A
222.75,0.2715,0.0125,8.8,10.049999999999999,2004-04-18T00:00:00.000Z,K
233.75,0.125,0.0165,8.8725,3.625,2007-04-22T00:00:00.000Z,G
291.5,0.1325,0.079,7.8475,2.325,2002-01-13T00:00:00.000Z,D
293,0.007,0.002,8.18,2.1,2016-07-31T00:00:00.000Z,H
262.75,0.044,0.008,8.5,1.675,2020-06-28T00:00:00.000Z,K
263.75,0.02375,0.002,8.61,1.55,2007-12-02T00:00:00.000Z,G
304,0.3,0.018,8.2,1.9,2018-02-19T00:00:00.000Z,H
290.75,0.00425,0.001,8.5125,3.075,2001-11-04T00:00:00.000Z,D
239.75,0.40025,0.0175,9.2625,4.475,2003-05-18T00:00:00.000Z,G
274,0.13925,0.08425,8.3225,2.275,2012-01-29T00:00:00.000Z,G
